Site,Latitude,Longitude,Elevation,Time,Depth,LakeElevation,BedTemperature
LittleAlaska,70.032,-152.194,28.9,11/7/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/8/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/9/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/10/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/11/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/12/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/13/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/14/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/15/19,NaN,NaN,3.1
LittleAlaska,70.032,-152.194,28.9,11/16/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/17/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/18/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/19/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/20/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/21/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/22/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/23/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/24/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/25/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/26/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/27/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/28/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/29/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,11/30/19,NaN,NaN,3.0
LittleAlaska,70.032,-152.194,28.9,12/1/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/2/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/3/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/4/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/5/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/6/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/7/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/8/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/9/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/10/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/11/19,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,12/12/19,NaN,NaN,2.8
LittleAlaska,70.032,-152.194,28.9,12/13/19,NaN,NaN,2.8
LittleAlaska,70.032,-152.194,28.9,12/14/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/15/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/16/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/17/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/18/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/19/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/20/19,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,12/21/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/22/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/23/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/24/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/25/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/26/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/27/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/28/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/29/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/30/19,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,12/31/19,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,1/1/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,1/2/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,1/3/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,1/4/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,1/5/20,NaN,NaN,2.4
LittleAlaska,70.032,-152.194,28.9,1/6/20,NaN,NaN,2.4
LittleAlaska,70.032,-152.194,28.9,1/7/20,NaN,NaN,2.4
LittleAlaska,70.032,-152.194,28.9,1/8/20,NaN,NaN,2.3
LittleAlaska,70.032,-152.194,28.9,1/9/20,NaN,NaN,2.3
LittleAlaska,70.032,-152.194,28.9,1/10/20,NaN,NaN,2.3
LittleAlaska,70.032,-152.194,28.9,1/11/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/12/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/13/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/14/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/15/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/16/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,1/17/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,1/18/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/19/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,1/20/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,1/21/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,1/22/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,1/23/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/24/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/25/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/26/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/27/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/28/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/29/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,1/30/20,NaN,NaN,1.9
LittleAlaska,70.032,-152.194,28.9,1/31/20,NaN,NaN,1.9
LittleAlaska,70.032,-152.194,28.9,2/1/20,NaN,NaN,1.9
LittleAlaska,70.032,-152.194,28.9,2/2/20,NaN,NaN,1.9
LittleAlaska,70.032,-152.194,28.9,2/3/20,NaN,NaN,1.8
LittleAlaska,70.032,-152.194,28.9,2/4/20,NaN,NaN,1.8
LittleAlaska,70.032,-152.194,28.9,2/5/20,NaN,NaN,1.8
LittleAlaska,70.032,-152.194,28.9,2/6/20,NaN,NaN,1.8
LittleAlaska,70.032,-152.194,28.9,2/7/20,NaN,NaN,1.7
LittleAlaska,70.032,-152.194,28.9,2/8/20,NaN,NaN,1.7
LittleAlaska,70.032,-152.194,28.9,2/9/20,NaN,NaN,1.7
LittleAlaska,70.032,-152.194,28.9,2/10/20,NaN,NaN,1.6
LittleAlaska,70.032,-152.194,28.9,2/11/20,NaN,NaN,1.5
LittleAlaska,70.032,-152.194,28.9,2/12/20,NaN,NaN,1.4
LittleAlaska,70.032,-152.194,28.9,2/13/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,2/14/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,2/15/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,2/16/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,2/17/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,2/18/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,2/19/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,2/20/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,2/21/20,NaN,NaN,1.1
LittleAlaska,70.032,-152.194,28.9,2/22/20,NaN,NaN,1.1
LittleAlaska,70.032,-152.194,28.9,2/23/20,NaN,NaN,1.1
LittleAlaska,70.032,-152.194,28.9,2/24/20,NaN,NaN,1.1
LittleAlaska,70.032,-152.194,28.9,2/25/20,NaN,NaN,1.1
LittleAlaska,70.032,-152.194,28.9,2/26/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,2/27/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,2/28/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,2/29/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,3/1/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,3/2/20,NaN,NaN,0.9
LittleAlaska,70.032,-152.194,28.9,3/3/20,NaN,NaN,0.9
LittleAlaska,70.032,-152.194,28.9,3/4/20,NaN,NaN,0.9
LittleAlaska,70.032,-152.194,28.9,3/5/20,NaN,NaN,0.8
LittleAlaska,70.032,-152.194,28.9,3/6/20,NaN,NaN,0.8
LittleAlaska,70.032,-152.194,28.9,3/7/20,NaN,NaN,0.8
LittleAlaska,70.032,-152.194,28.9,3/8/20,NaN,NaN,0.8
LittleAlaska,70.032,-152.194,28.9,3/9/20,NaN,NaN,0.7
LittleAlaska,70.032,-152.194,28.9,3/10/20,NaN,NaN,0.7
LittleAlaska,70.032,-152.194,28.9,3/11/20,NaN,NaN,0.7
LittleAlaska,70.032,-152.194,28.9,3/12/20,NaN,NaN,0.7
LittleAlaska,70.032,-152.194,28.9,3/13/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/14/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/15/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/16/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/17/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/18/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/19/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/20/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/21/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/22/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/23/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/24/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/25/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/26/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/27/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/28/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/29/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/30/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,3/31/20,NaN,NaN,0.5
LittleAlaska,70.032,-152.194,28.9,4/1/20,NaN,NaN,0.5
LittleAlaska,70.032,-152.194,28.9,4/2/20,NaN,NaN,0.5
LittleAlaska,70.032,-152.194,28.9,4/3/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/4/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/5/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/6/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/7/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/8/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/9/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/10/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/11/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/12/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/13/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/14/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/15/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/16/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/17/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/18/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/19/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/20/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/21/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/22/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/23/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/24/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/25/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/26/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/27/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/28/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/29/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,4/30/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/1/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/2/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/3/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/4/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/5/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/6/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/7/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/8/20,NaN,NaN,0.3
LittleAlaska,70.032,-152.194,28.9,5/9/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/10/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/11/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/12/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/13/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/14/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/15/20,NaN,NaN,0.3
LittleAlaska,70.032,-152.194,28.9,5/16/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/17/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/18/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/19/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/20/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/21/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/22/20,NaN,NaN,0.4
LittleAlaska,70.032,-152.194,28.9,5/23/20,NaN,NaN,0.5
LittleAlaska,70.032,-152.194,28.9,5/24/20,NaN,NaN,0.6
LittleAlaska,70.032,-152.194,28.9,5/25/20,NaN,NaN,0.7
LittleAlaska,70.032,-152.194,28.9,5/26/20,NaN,NaN,0.9
LittleAlaska,70.032,-152.194,28.9,5/27/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,5/28/20,1.76,27.95,1.5
LittleAlaska,70.032,-152.194,28.9,5/29/20,1.85,28.04,1.8
LittleAlaska,70.032,-152.194,28.9,5/30/20,2.01,28.20,1.8
LittleAlaska,70.032,-152.194,28.9,5/31/20,2.16,28.35,1.5
LittleAlaska,70.032,-152.194,28.9,6/1/20,2.05,28.24,0.9
LittleAlaska,70.032,-152.194,28.9,6/2/20,2.15,28.34,1.2
LittleAlaska,70.032,-152.194,28.9,6/3/20,2.29,28.48,1.2
LittleAlaska,70.032,-152.194,28.9,6/4/20,2.27,28.46,1.9
LittleAlaska,70.032,-152.194,28.9,6/5/20,2.20,28.39,2.4
LittleAlaska,70.032,-152.194,28.9,6/6/20,2.14,28.33,2.4
LittleAlaska,70.032,-152.194,28.9,6/7/20,2.10,28.29,2.4
LittleAlaska,70.032,-152.194,28.9,6/8/20,2.06,28.25,2.5
LittleAlaska,70.032,-152.194,28.9,6/9/20,2.03,28.22,2.8
LittleAlaska,70.032,-152.194,28.9,6/10/20,2.01,28.20,3.2
LittleAlaska,70.032,-152.194,28.9,6/11/20,1.99,28.18,3.5
LittleAlaska,70.032,-152.194,28.9,6/12/20,1.97,28.16,3.6
LittleAlaska,70.032,-152.194,28.9,6/13/20,1.96,28.15,3.7
LittleAlaska,70.032,-152.194,28.9,6/14/20,1.95,28.14,4.1
LittleAlaska,70.032,-152.194,28.9,6/15/20,1.94,28.13,4.2
LittleAlaska,70.032,-152.194,28.9,6/16/20,1.93,28.12,3.9
LittleAlaska,70.032,-152.194,28.9,6/17/20,1.93,28.12,3.9
LittleAlaska,70.032,-152.194,28.9,6/18/20,1.92,28.11,4.0
LittleAlaska,70.032,-152.194,28.9,6/19/20,1.92,28.11,4.1
LittleAlaska,70.032,-152.194,28.9,6/20/20,1.91,28.10,4.2
LittleAlaska,70.032,-152.194,28.9,6/21/20,1.91,28.10,4.3
LittleAlaska,70.032,-152.194,28.9,6/22/20,1.90,28.09,4.8
LittleAlaska,70.032,-152.194,28.9,6/23/20,1.90,28.09,5.3
LittleAlaska,70.032,-152.194,28.9,6/24/20,1.89,28.08,6.0
LittleAlaska,70.032,-152.194,28.9,6/25/20,1.89,28.08,7.1
LittleAlaska,70.032,-152.194,28.9,6/26/20,1.89,28.08,8.5
LittleAlaska,70.032,-152.194,28.9,6/27/20,1.88,28.07,10.0
LittleAlaska,70.032,-152.194,28.9,6/28/20,1.88,28.07,11.3
LittleAlaska,70.032,-152.194,28.9,6/29/20,1.87,28.06,11.8
LittleAlaska,70.032,-152.194,28.9,6/30/20,1.87,28.06,11.5
LittleAlaska,70.032,-152.194,28.9,7/1/20,1.87,28.06,10.9
LittleAlaska,70.032,-152.194,28.9,7/2/20,1.87,28.06,11.2
LittleAlaska,70.032,-152.194,28.9,7/3/20,1.85,28.04,11.7
LittleAlaska,70.032,-152.194,28.9,7/4/20,1.85,28.04,12.1
LittleAlaska,70.032,-152.194,28.9,7/5/20,1.84,28.03,12.6
LittleAlaska,70.032,-152.194,28.9,7/6/20,1.84,28.03,12.8
LittleAlaska,70.032,-152.194,28.9,7/7/20,1.83,28.02,12.4
LittleAlaska,70.032,-152.194,28.9,7/8/20,1.82,28.01,12.2
LittleAlaska,70.032,-152.194,28.9,7/9/20,1.82,28.01,12.3
LittleAlaska,70.032,-152.194,28.9,7/10/20,1.81,28.00,12.1
LittleAlaska,70.032,-152.194,28.9,7/11/20,1.81,28.00,12.2
LittleAlaska,70.032,-152.194,28.9,7/12/20,1.81,28.00,12.1
LittleAlaska,70.032,-152.194,28.9,7/13/20,1.80,27.99,11.5
LittleAlaska,70.032,-152.194,28.9,7/14/20,1.80,27.99,11.3
LittleAlaska,70.032,-152.194,28.9,7/15/20,1.80,27.99,11.7
LittleAlaska,70.032,-152.194,28.9,7/16/20,1.79,27.98,11.9
LittleAlaska,70.032,-152.194,28.9,7/17/20,1.79,27.98,11.5
LittleAlaska,70.032,-152.194,28.9,7/18/20,1.79,27.98,10.6
LittleAlaska,70.032,-152.194,28.9,7/19/20,1.79,27.98,10.2
LittleAlaska,70.032,-152.194,28.9,7/20/20,1.78,27.97,10.1
LittleAlaska,70.032,-152.194,28.9,7/21/20,1.78,27.97,9.9
LittleAlaska,70.032,-152.194,28.9,7/22/20,1.78,27.97,9.8
LittleAlaska,70.032,-152.194,28.9,7/23/20,1.78,27.97,10.2
LittleAlaska,70.032,-152.194,28.9,7/24/20,1.79,27.98,9.8
LittleAlaska,70.032,-152.194,28.9,7/25/20,1.79,27.98,9.2
LittleAlaska,70.032,-152.194,28.9,7/26/20,1.79,27.98,9.7
LittleAlaska,70.032,-152.194,28.9,7/27/20,1.81,28.00,10.0
LittleAlaska,70.032,-152.194,28.9,7/28/20,1.82,28.01,9.8
LittleAlaska,70.032,-152.194,28.9,7/29/20,1.82,28.01,10.0
LittleAlaska,70.032,-152.194,28.9,7/30/20,1.82,28.01,10.2
LittleAlaska,70.032,-152.194,28.9,7/31/20,1.82,28.01,10.5
LittleAlaska,70.032,-152.194,28.9,8/1/20,1.82,28.01,10.6
LittleAlaska,70.032,-152.194,28.9,8/2/20,1.82,28.01,10.2
LittleAlaska,70.032,-152.194,28.9,8/3/20,1.83,28.02,9.3
LittleAlaska,70.032,-152.194,28.9,8/4/20,1.84,28.03,9.1
LittleAlaska,70.032,-152.194,28.9,8/5/20,1.84,28.03,9.4
LittleAlaska,70.032,-152.194,28.9,8/6/20,1.83,28.02,9.9
LittleAlaska,70.032,-152.194,28.9,8/7/20,1.83,28.02,10.5
LittleAlaska,70.032,-152.194,28.9,8/8/20,1.83,28.02,10.4
LittleAlaska,70.032,-152.194,28.9,8/9/20,1.83,28.02,10.4
LittleAlaska,70.032,-152.194,28.9,8/10/20,1.83,28.02,10.5
LittleAlaska,70.032,-152.194,28.9,8/11/20,1.82,28.01,11.1
LittleAlaska,70.032,-152.194,28.9,8/12/20,1.82,28.01,11.6
LittleAlaska,70.032,-152.194,28.9,8/13/20,1.82,28.01,11.7
LittleAlaska,70.032,-152.194,28.9,8/14/20,1.82,28.01,12.0
LittleAlaska,70.032,-152.194,28.9,8/15/20,1.81,28.00,12.4
LittleAlaska,70.032,-152.194,28.9,8/16/20,1.81,28.00,12.5
LittleAlaska,70.032,-152.194,28.9,8/17/20,1.80,27.99,12.2
LittleAlaska,70.032,-152.194,28.9,8/18/20,1.80,27.99,12.0
LittleAlaska,70.032,-152.194,28.9,8/19/20,1.80,27.99,12.0
LittleAlaska,70.032,-152.194,28.9,8/20/20,1.80,27.99,12.1
LittleAlaska,70.032,-152.194,28.9,8/21/20,1.79,27.98,12.2
LittleAlaska,70.032,-152.194,28.9,8/22/20,1.51,27.98,12.0
LittleAlaska,70.032,-152.194,28.9,8/23/20,0.96,27.98,11.9
LittleAlaska,70.032,-152.194,28.9,8/24/20,0.96,27.98,12.2
LittleAlaska,70.032,-152.194,28.9,8/25/20,0.95,27.97,12.4
LittleAlaska,70.032,-152.194,28.9,8/26/20,0.95,27.97,11.9
LittleAlaska,70.032,-152.194,28.9,8/27/20,0.95,27.97,10.5
LittleAlaska,70.032,-152.194,28.9,8/28/20,0.95,27.97,9.0
LittleAlaska,70.032,-152.194,28.9,8/29/20,0.95,27.97,7.9
LittleAlaska,70.032,-152.194,28.9,8/30/20,0.94,27.96,6.8
LittleAlaska,70.032,-152.194,28.9,8/31/20,0.94,27.96,5.9
LittleAlaska,70.032,-152.194,28.9,9/1/20,0.95,27.97,5.3
LittleAlaska,70.032,-152.194,28.9,9/2/20,0.95,27.97,5.1
LittleAlaska,70.032,-152.194,28.9,9/3/20,0.95,27.97,5.1
LittleAlaska,70.032,-152.194,28.9,9/4/20,0.95,27.97,5.3
LittleAlaska,70.032,-152.194,28.9,9/5/20,0.95,27.97,5.6
LittleAlaska,70.032,-152.194,28.9,9/6/20,0.96,27.98,5.9
LittleAlaska,70.032,-152.194,28.9,9/7/20,0.96,27.98,6.0
LittleAlaska,70.032,-152.194,28.9,9/8/20,0.96,27.98,5.4
LittleAlaska,70.032,-152.194,28.9,9/9/20,0.96,27.98,5.1
LittleAlaska,70.032,-152.194,28.9,9/10/20,0.96,27.98,4.8
LittleAlaska,70.032,-152.194,28.9,9/11/20,0.98,28.00,4.7
LittleAlaska,70.032,-152.194,28.9,9/12/20,0.98,28.00,4.6
LittleAlaska,70.032,-152.194,28.9,9/13/20,0.98,28.00,4.6
LittleAlaska,70.032,-152.194,28.9,9/14/20,0.97,27.99,4.7
LittleAlaska,70.032,-152.194,28.9,9/15/20,0.97,27.99,4.7
LittleAlaska,70.032,-152.194,28.9,9/16/20,0.97,27.99,4.5
LittleAlaska,70.032,-152.194,28.9,9/17/20,0.97,27.99,4.8
LittleAlaska,70.032,-152.194,28.9,9/18/20,0.97,27.99,5.0
LittleAlaska,70.032,-152.194,28.9,9/19/20,0.97,27.99,5.0
LittleAlaska,70.032,-152.194,28.9,9/20/20,0.97,27.99,4.7
LittleAlaska,70.032,-152.194,28.9,9/21/20,0.97,27.99,4.1
LittleAlaska,70.032,-152.194,28.9,9/22/20,0.98,28.00,3.5
LittleAlaska,70.032,-152.194,28.9,9/23/20,0.98,28.00,3.3
LittleAlaska,70.032,-152.194,28.9,9/24/20,0.98,28.00,2.3
LittleAlaska,70.032,-152.194,28.9,9/25/20,0.98,28.00,1.6
LittleAlaska,70.032,-152.194,28.9,9/26/20,0.98,28.00,1.2
LittleAlaska,70.032,-152.194,28.9,9/27/20,0.98,28.00,1.1
LittleAlaska,70.032,-152.194,28.9,9/28/20,NaN,NaN,0.9
LittleAlaska,70.032,-152.194,28.9,9/29/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,9/30/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,10/1/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,10/2/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,10/3/20,NaN,NaN,1.0
LittleAlaska,70.032,-152.194,28.9,10/4/20,NaN,NaN,1.2
LittleAlaska,70.032,-152.194,28.9,10/5/20,NaN,NaN,1.3
LittleAlaska,70.032,-152.194,28.9,10/6/20,NaN,NaN,1.6
LittleAlaska,70.032,-152.194,28.9,10/7/20,NaN,NaN,1.7
LittleAlaska,70.032,-152.194,28.9,10/8/20,NaN,NaN,2.0
LittleAlaska,70.032,-152.194,28.9,10/9/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,10/10/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,10/11/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,10/12/20,NaN,NaN,2.1
LittleAlaska,70.032,-152.194,28.9,10/13/20,NaN,NaN,2.2
LittleAlaska,70.032,-152.194,28.9,10/14/20,NaN,NaN,2.3
LittleAlaska,70.032,-152.194,28.9,10/15/20,NaN,NaN,2.4
LittleAlaska,70.032,-152.194,28.9,10/16/20,NaN,NaN,2.4
LittleAlaska,70.032,-152.194,28.9,10/17/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,10/18/20,NaN,NaN,2.5
LittleAlaska,70.032,-152.194,28.9,10/19/20,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,10/20/20,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,10/21/20,NaN,NaN,2.6
LittleAlaska,70.032,-152.194,28.9,10/22/20,NaN,NaN,2.7
LittleAlaska,70.032,-152.194,28.9,10/23/20,NaN,NaN,2.8
LittleAlaska,70.032,-152.194,28.9,10/24/20,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,10/25/20,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,10/26/20,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,10/27/20,NaN,NaN,2.9
LittleAlaska,70.032,-152.194,28.9,10/28/20,NaN,NaN,2.9
